taxa_name,pectoral_fin,pelvic_fin,pectoral_inferred,pelvic_inferred,pectoral_propagated,pelvic_propagated,paired_fin
Hypostomus_paucimaculatus,1,?,2,?,1,0,3
Pareuchiloglanis_tamduongensis,1,?,2,?,1,0,3
Cynopoecilus_nigrovittatus,1,?,1,?,1,0,3
Cirrhimuraena_tapeinoptera,?,0,?,0,0,1,2
Pseudochromis_steenei,1,1,1,1,1,1,3
Ancylopsetta_cycloidea,1,?,2,?,1,0,3
Synodontis_robertsi,1,?,2,?,1,0,3
Muraena_pavonina,0,0,0,0,1,1,0
Xiphophorus_couchianus,1,?,2,?,1,0,3
Alloblennius_jugularis,1,?,1,?,1,0,3
Lepidotrigla_papilio,1,?,1,?,1,0,3
Atopochilus_savorgnani,1,1,2,2,0,0,3
Corydoras_seussi,1,?,2,?,1,0,3
Aphyosemion_batesii,1,?,2,?,1,0,3
Lestidiops_indopacifica,1,1,2,2,1,1,3
Ilisha_obfuscata,1,?,1,?,1,0,3
Sarcoglanis_simplex,1,?,1,?,1,0,3
Aseraggodes_senoui,?,1,?,1,0,1,3
Wallago_maculatus,1,?,1,?,1,0,3
Paraplagusia_guttata,0,0,0,0,1,1,0
Pareuchiloglanis_macrotrema,1,?,2,?,1,0,3
Diaphus_wisneri,?,1,?,2,0,1,3
Callechelys_maculatus,?,0,?,0,0,1,2
Scopelosaurus_craddocki,?,1,?,2,0,1,3
Champsodon_pantolepis,1,?,2,?,1,0,3
Zalieutes_mcgintyi,1,?,2,?,1,0,3
Cordylancistrus_daguae,1,?,2,?,1,0,3
Micronemacheilus_pulcher,1,1,2,2,0,0,3
Gymnotus_carapo,1,0,2,0,0,0,2
Imparfinis_cochabambae,1,?,2,?,1,0,3
Rhinomuraena_quaesita,0,0,0,0,1,1,0
Paratrachichthys_macleayi,?,1,?,2,0,1,3
Hemiancistrus_punctulatus,1,?,2,?,1,0,3
Trichonotus_blochii,1,?,2,?,1,0,3
Oxyjulis_californica,1,?,1,?,1,0,3
Rhabdolichops_troscheli,1,0,2,0,0,0,2
Pseudochromis_leucorhynchus,1,1,1,1,1,1,3
Synodontis_contractus,1,1,2,2,0,0,3
Champsodon_vorax,1,?,2,?,1,0,3
Lepidotrigla_umbrosa,1,?,1,?,1,0,3
Chelonodon_laticeps,1,1,1,2,1,1,3
Icelus_gilberti,1,?,1,?,1,0,3
Campostoma_ornatum,1,1,2,2,0,0,3
Glyptothorax_laosensis,1,?,2,?,0,0,3
Microsternarchus_bilineatus,1,0,2,0,0,0,2
Ecsenius_dilemma,1,?,1,?,1,0,3
Schilbe_grenfelli,1,1,1,2,1,0,3
Parapercis_phenax,1,?,2,?,1,0,3
Liparis_dubius,1,?,1,?,1,0,3
Stethojulis_interrupta,1,?,1,?,1,0,3
Lestidiops_cadenati,1,1,2,2,1,1,3
Bagrichthys_majusculus,1,?,2,?,1,0,3
Acanthostracion_quadricornis,1,0,1,0,1,0,2
Schistura_fasciolata,1,1,2,2,0,0,3
Danio_rerio,1,1,2,2,0,0,3
Gila_seminuda,1,?,2,?,1,0,3
Aphyosemion_gabunense,1,?,2,?,1,0,3
Balistoides_conspicillum,1,1,1,2,1,1,3
Lycodonus_vermiformis,1,?,1,?,1,0,3
Arnoglossus_tenuis,1,1,1,1,1,1,3
Cottoperca_trigloides,1,?,2,?,1,0,3
Erethistoides_senkhiensis,1,?,2,?,1,0,3
Cyprinus_pellegrini,?,1,?,2,0,1,3
Coelophrys_bradburyae,1,?,2,?,1,0,3
Opisthopterus_macrops,1,0,1,0,0,0,2
Noturus_elegans,1,?,2,?,1,0,3
Leporinus_agassizii,?,1,?,2,0,0,3
Centromochlus_simplex,1,?,2,?,1,0,3
Alticus_anjouanae,1,?,1,?,1,0,3
Kryptopterus_macrocephalus,1,?,1,?,1,0,3
Syngnathus_carinatus,?,0,?,0,0,1,2
Fundulus_rathbuni,1,?,2,?,1,0,3
Pellona_dayi,1,?,1,?,1,0,3
Eustomias_monodactylus,?,1,?,1,0,1,3
Citharichthys_arenaceus,1,?,2,?,1,0,3
Lycodes_sigmatoides,1,?,1,?,1,0,3
Lycenchelys_rassi,1,?,1,?,1,0,3
Sciades_dowii,1,1,2,2,0,0,3
Trachydoras_steindachneri,1,?,2,?,1,0,3
Bhanotia_nuda,?,0,?,0,0,1,2
Corydoras_oiapoquensis,1,?,2,?,1,0,3
Lycenchelys_jordani,1,?,1,?,1,0,3
Pseudomystus_breviceps,1,1,2,2,0,0,3
Halichoeres_papilionaceus,1,?,1,?,1,0,3
Orestias_luteus,1,?,1,?,1,0,3
Symphurus_chabanaudi,0,0,0,0,1,1,0
Gigantactis_watermani,1,0,1,0,1,1,2
Schilbe_angolensis,1,?,1,?,1,0,3
Lophodiodon_calori,1,0,1,0,1,1,2
Anoplarchus_purpurescens,1,?,1,?,1,0,3
Solea_elongata,?,1,?,1,0,1,3
Notropis_shumardi,1,1,2,2,0,0,3
Labroides_bicolor,1,?,1,?,1,0,3
Pegusa_nasuta,?,1,?,1,0,1,3
Synodontis_macrostoma,1,?,2,?,1,0,3
Synodus_lucioceps,?,1,?,2,0,1,3
Paraplagusia_blochii,0,0,0,0,1,1,0
Benthosema_panamense,?,1,?,2,0,1,3
Cephalosilurus_albomarginatus,1,?,2,?,0,0,3
Antennarius_biocellatus,1,1,1,1,1,1,3
Poecilia_dauli,1,?,2,?,1,0,3
Dionda_episcopa,1,?,2,?,1,0,3
Porochilus_meraukensis,1,1,2,2,1,0,3
Pseudobagarius_hardmani,1,?,2,?,1,0,3
Hemipsilichthys_nimius,1,?,2,?,1,0,3
Cathorops_agassizii,1,?,2,?,1,0,3
Thamnaconus_arenaceus,1,0,1,0,1,1,2
Macrotocinclus_affinis,1,?,2,?,1,0,3
Porocottus_japonicus,1,?,1,?,1,0,3
Ancistrus_variolus,1,?,2,?,1,0,3
Astyanax_gisleni,1,?,2,?,1,0,3
Lamprogrammus_fragilis,1,0,1,0,0,0,2
Triacanthus_nieuhofii,1,1,2,2,1,1,3
Cirrhilabrus_sanguineus,1,1,2,2,1,1,3
Exallodontus_aguanai,1,1,2,2,1,0,3
Batrachoides_surinamensis,1,1,2,2,1,1,3
Fundulopanchax_robertsoni,1,?,2,?,1,0,3
Halieutopsis_galatea,1,?,2,?,1,0,3
Paraliparis_pectoralis,1,0,1,0,1,1,2
Triphoturus_mexicanus,?,1,?,2,0,1,3
Cottus_caeruleomentum,1,?,1,?,1,0,3
Pterygotrigla_guezei,1,?,1,?,1,0,3
Petrocephalus_tenuicauda,?,1,?,1,0,1,3
Melamphaes_janae,?,1,?,2,0,1,3
Pseudocheirodon_arnoldi,?,1,?,2,0,0,3
Trinectes_xanthurus,?,1,?,1,0,1,3
Thalassoma_lutescens,1,?,1,?,1,0,3
Naso_caeruleacauda,1,1,1,1,1,1,3
Leiarius_longibarbis,1,?,2,?,1,0,3
Aspidoras_spilotus,1,?,2,?,1,0,3
Ariosoma_coquettei,1,0,1,0,1,1,2
Cyprinella_formosa,1,1,2,2,0,0,3
Gymnocanthus_herzensteini,1,?,1,?,1,0,3
Tetrosomus_gibbosus,1,1,1,2,1,1,3
Diaphus_richardsoni,?,1,?,2,0,1,3
Callichthys_callichthys,1,1,2,2,0,0,3
Bodianus_izuensis,1,?,1,?,1,0,3
Doras_higuchii,1,?,2,?,1,0,3
Acanthurus_reversus,1,1,1,1,1,1,3
Synodontis_irsacae,1,?,2,?,1,0,3
Chirolophis_wui,1,?,1,?,1,0,3
Cubanichthys_pengelleyi,1,?,1,?,1,0,3
Pangasius_macronema,1,1,2,2,0,0,3
Lycodes_ocellatus,1,?,1,?,1,0,3
Clarias_angolensis,1,1,2,2,0,0,3
Channichthys_velifer,1,?,2,?,1,0,3
Psednos_andriashevi,1,?,1,?,1,0,3
Lophiodes_insidiator,1,?,2,?,1,0,3
Cynodonichthys_uroflammeus,1,?,1,?,1,0,3
Rhamdella_eriarcha,1,?,2,?,1,0,3
Symphurus_vanmelleae,0,0,0,0,1,1,0
Corythoichthys_haematopterus,?,0,?,0,0,1,2
Batasio_procerus,1,?,2,?,1,0,3
Clarias_longior,1,?,1,?,1,0,3
Lycenchelys_pequenoi,1,?,1,?,1,0,3
Ixinandria_montebelloi,1,1,2,2,0,0,3
Physopyxis_cristata,1,?,2,?,1,0,3
Bascanichthys_myersi,?,0,?,0,0,1,2
Peckoltia_cavatica,1,?,2,?,1,0,3
Stegophilus_insidiosus,1,?,1,?,1,0,3
Elassodiscus_caudatus,1,?,2,?,0,0,3
Euchilichthys_boulengeri,1,?,2,?,1,0,3
Gavialiceps_javanicus,1,0,1,0,1,1,2
Chasmocranus_lopezi,1,1,2,2,0,0,3
Amblyceps_apangi,1,?,2,?,1,0,3
Careproctus_macrophthalmus,1,?,1,?,1,0,3
Aphanius_vladykovi,1,?,1,?,1,0,3
Chiloglanis_emarginatus,1,?,2,?,1,0,3
Brachyrhaphis_punctifer,1,?,2,?,1,0,3
Eumecichthys_fiski,1,0,1,0,0,0,2
Parabothus_coarctatus,1,1,1,1,1,1,3
Notropis_scepticus,1,1,2,2,0,0,3
Cetopsis_gobioides,1,1,2,2,0,0,3
Citharichthys_dinoceros,1,?,2,?,1,0,3
Petroscirtes_mitratus,1,?,1,?,1,0,3
Ompok_binotatus,1,?,1,?,1,0,3
Chasmocranus_surinamensis,1,?,2,?,1,0,3
Homodiaetus_banguela,1,?,1,?,1,0,3
Chauliodus_dentatus,?,1,?,1,0,1,3
Clepticus_parrae,1,?,1,?,1,0,3
Ichthyscopus_fasciatus,1,?,2,?,1,0,3
Acanthurus_maculiceps,1,1,1,1,1,1,3
Alepes_apercna,1,?,1,?,1,0,3
Austrolycus_depressiceps,1,?,1,?,1,0,3
Rhamphichthys_longior,1,0,1,0,1,1,2
Paraliparis_attenuatus,1,0,1,0,1,1,2
Halosaurus_ridgwayi,?,1,?,1,0,1,3
Pimelodella_wolfi,1,?,2,?,1,0,3
Sternarchorhynchus_jaimei,1,0,1,0,1,1,2
Ageneiosus_piperatus,1,?,2,?,1,0,3
Porocottus_minutus,1,?,1,?,1,0,3
Alabes_brevis,0,0,0,0,0,0,0
Symbolophorus_reversus,?,1,?,2,0,1,3
Chapalichthys_peraticus,1,?,1,?,1,0,3
Artedius_harringtoni,1,?,1,?,1,0,3
Arnoglossus_laterna,1,1,1,2,1,0,3
Halophryne_ocellatus,1,1,2,2,1,1,3
Notolycodes_schmidti,1,?,1,?,1,0,3
Bathycongrus_guttulatus,?,0,?,0,0,1,2
Astyanax_stilbe,1,?,2,?,1,0,3
Ancistrus_parecis,1,?,2,?,1,0,3
Pterygotrigla_multipunctata,1,?,1,?,1,0,3
Aldrovandia_rostrata,?,1,?,1,0,1,3
Labichthys_carinatus,1,0,1,0,1,1,2
Bathycongrus_trimaculatus,?,0,?,0,0,1,2
Astyanax_intermedius,1,?,2,?,1,0,3
Lubbockichthys_multisquamatus,1,1,1,1,1,1,3
Ameiurus_natalis,1,1,2,2,0,0,3
Bembrops_greyi,1,?,2,?,1,0,3
Vanacampus_phillipi,?,0,?,0,0,1,2
Psednos_micruroides,1,?,2,?,0,0,3
Manonichthys_paranox,1,?,1,?,1,0,3
Hippocampus_pontohi,?,0,?,0,0,1,2
Protomyctophum_crockeri,?,1,?,2,0,1,3
Irvineia_voltae,1,?,1,?,1,0,3
Corydoras_coriatae,1,?,2,?,1,0,3
Furcina_ishikawae,1,?,1,?,1,0,3
Pterygotrigla_polyommata,1,?,1,?,1,0,3
Symbolophorus_californiensis,?,1,?,2,0,1,3
Harttia_trombetensis,1,?,2,?,1,0,3
Hippocampus_camelopardalis,?,0,?,0,0,1,2
Torquigener_hicksi,1,1,1,2,1,1,3
Simenchelys_parasitica,1,0,1,0,0,1,2
Pimelodella_transitoria,1,?,2,?,1,0,3
Cirrhilabrus_katoi,1,1,2,2,1,1,3
Pimelodus_pictus,1,1,2,2,0,0,3
Nettenchelys_exoria,0,0,0,0,1,1,0
Monopterus_hodgarti,0,0,0,0,1,1,0
Phenacobius_mirabilis,1,1,2,2,0,0,3
Bodianus_diplotaenia,1,?,1,?,1,0,3
Lythrurus_fasciolaris,1,1,2,2,1,0,3
Canthidermis_sufflamen,1,1,1,2,1,1,3
Cyprinodon_bovinus,1,?,1,?,1,0,3
Sciadonus_galatheae,1,?,1,?,1,0,3
Citharichthys_sordidus,1,?,2,?,1,0,3
Lycodes_jugoricus,1,?,1,?,1,0,3
Citharichthys_surinamensis,1,?,2,?,1,0,3
Poeciliopsis_paucimaculata,1,?,2,?,1,0,3
Lycenchelys_imamurai,1,?,1,?,1,0,3
Archolaemus_blax,1,0,2,0,0,0,2
Oxydoras_niger,1,1,2,2,0,0,3
Ehirava_fluviatilis,1,?,1,?,1,0,3
Cottus_amblystomopsis,1,?,1,?,1,0,3
Ancistrus_multispinis,1,?,2,?,1,0,3
Heteroconger_chapmani,0,0,0,0,1,1,0
Heterobranchus_bidorsalis,1,1,2,2,0,0,3
Phyllophryne_scortea,1,1,1,1,1,1,3
Acestrorhynchus_falcirostris,1,1,2,2,0,0,3
Encheloclarias_curtisoma,1,?,1,?,1,0,3
Myripristis_clarionensis,?,1,?,2,0,1,3
Belone_belone,1,?,1,?,1,0,3
Glyptothorax_trewavasae,1,?,2,?,1,0,3
Corydoras_diphyes,1,?,2,?,1,0,3
Mentodus_facilis,1,?,1,?,1,0,3
Trachyrhamphus_serratus,?,0,?,0,0,1,2
Monolene_asaedai,1,1,1,1,1,1,3
Gibberichthys_pumilus,?,1,?,2,0,1,3
Anguilla_reinhardtii,1,0,1,0,1,1,2
Paraliparis_bathybius,1,0,2,0,0,1,2
Phallocottus_obtusus,1,?,1,?,1,0,3
Megadontognathus_cuyuniense,1,0,2,0,0,0,2
Trichomycterus_fuliginosus,1,?,1,?,1,0,3
Lycodapus_microchir,1,?,1,?,1,0,3
Dinotopterus_cunningtoni,1,1,2,2,0,0,3
Hysteronotus_megalostomus,?,1,?,2,0,0,3
Liparis_fucensis,1,?,1,?,1,0,3
Liparis_latifrons,1,?,1,?,1,0,3
Paraliparis_leucoglossus,1,0,1,0,1,1,2
Ranzania_laevis,1,0,2,0,0,0,2
Chiloglanis_kalambo,1,?,2,?,1,0,3
Microsynodontis_armatus,1,?,2,?,1,0,3
Hemerocoetes_morelandi,1,?,2,?,1,0,3
Imparfinis_hasemani,1,?,2,?,1,0,3
Orestias_pentlandii,1,?,1,?,1,0,3
Aseraggodes_kimurai,?,1,?,1,0,1,3
Ariosoma_opistophthalmum,1,0,1,0,1,1,2
Gymnotus_maculosus,1,0,1,0,1,1,2
Istiblennius_zebra,1,?,1,?,1,0,3
Tatia_jaracatia,1,?,2,?,1,0,3
Parapercis_dockinsi,1,?,2,?,1,0,3
Gephyrocharax_whaleri,?,1,?,2,0,0,3
Chauliodus_minimus,?,1,?,1,0,1,3
Entomacrodus_caudofasciatus,1,?,1,?,1,0,3
Gambusia_puncticulata,1,?,2,?,1,0,3
Aphyosemion_pascheni,1,?,2,?,1,0,3
Clarias_hilli,1,?,1,?,1,0,3
Paraconger_notialis,1,0,1,0,1,1,2
Orestias_taquiri,1,?,1,?,1,0,3
Leptocephalus_grassianus,?,0,?,0,0,1,2
Ecsenius_axelrodi,1,?,1,?,1,0,3
Corydoras_longipinnis,1,?,2,?,1,0,3
Scolecenchelys_tasmaniensis,?,0,?,0,0,1,2
Paracanthostracion_lindsayi,1,1,1,2,1,1,3
Pseudancistrus_coquenani,1,?,2,?,1,0,3
Epiplatys_olbrechtsi,1,?,2,?,1,0,3
Diaphus_malayanus,?,1,?,2,0,1,3
Doras_carinatus,1,1,2,2,0,0,3
Trichomycterus_claudiae,1,?,1,?,1,0,3
Meiacanthus_lineatus,1,?,1,?,1,0,3
Uncisudis_posteropelvis,1,1,2,2,1,1,3
Pteragogus_flagellifer,1,1,2,2,1,1,3
Apterichtus_flavicaudus,?,0,?,0,0,1,2
Himantolophus_danae,1,0,1,0,1,1,2
Acanthurus_japonicus,1,1,1,1,1,1,3
Conta_pectinata,1,?,2,?,1,0,3
Iluocoetes_elongatus,1,?,1,?,1,0,3
Brachyrhamdia_imitator,1,1,2,2,0,0,3
Muraena_melanotis,0,0,0,0,1,1,0
Eumicrotremus_asperrimus,1,?,1,?,1,0,3
Enchelycore_nigricans,0,0,0,0,1,1,0
Symphurus_rhytisma,0,0,0,0,1,1,0
Opsanus_pardus,1,1,2,2,1,1,3
Gnathophis_neocaledoniensis,?,0,?,0,0,1,2
Chlopsis_olokun,0,0,0,0,1,1,0
Temnocora_candida,1,?,1,?,1,0,3
Grammatobothus_krempfi,1,1,1,1,1,1,3
Holtbyrnia_ophiocephala,1,?,1,?,1,0,3
Nanobagrus_immaculatus,1,?,2,?,1,0,3
Hippichthys_penicillus,?,0,?,0,0,1,2
Pseudoplesiops_howensis,1,1,1,1,1,1,3
Choerodon_vitta,1,?,1,?,1,0,3
Hisonotus_taimensis,1,?,2,?,0,0,3
Sargocentron_coruscum,?,1,?,2,0,1,3
Synodus_marchenae,?,1,?,2,0,1,3
Pangasius_lithostoma,1,?,2,?,1,0,3
Eremophilus_mutisii,1,0,1,0,0,0,2
Malapterurus_shirensis,1,?,2,?,1,0,3
Triglops_murrayi,1,?,1,?,1,0,3
Patagonotothen_tessellata,1,?,2,?,1,0,3
Channa_micropeltes,1,?,1,?,1,0,3
Hippocampus_angustus,?,0,?,0,0,1,2
Hemiodus_semitaeniatus,1,1,2,1,0,0,3
Microctenopoma_pekkolai,1,1,1,1,1,1,3
Ammodytes_dubius,1,?,1,?,1,0,3
Aplocheilichthys_katangae,1,?,2,?,1,0,3
Clarias_stappersii,1,?,1,?,1,0,3
Belonoglanis_brieni,1,?,2,?,1,0,3
Gambusia_aurata,1,?,2,?,1,0,3
Glyptothorax_lonah,1,?,2,?,1,0,3
Macropharyngodon_ornatus,1,?,1,?,1,0,3
Pareiorhaphis_bahianus,1,1,2,2,0,0,3
Myoxocephalus_polyacanthocephalus,1,?,1,?,1,0,3
Xenomystus_nigri,1,?,1,?,1,0,3
Careproctus_ampliceps,1,?,1,?,1,0,3
Microsynodontis_christyi,1,1,2,2,1,0,3
Imparfinis_hollandi,1,1,2,2,0,0,3
Tridentopsis_pearsoni,1,?,1,?,1,0,3
Monopterus_dienbienensis,0,0,0,0,1,1,0
Microphis_dunckeri,?,0,?,0,0,1,2
Trichomycterus_taczanowskii,1,?,1,?,1,0,3
Triglops_macellus,1,?,1,?,1,0,3
Chaetostoma_niveum,1,?,2,?,1,0,3
Cyprinodon_beltrani,1,?,1,?,1,0,3
Ariopsis_latirostris,1,1,2,2,0,0,3
Hemiancistrus_landoni,1,1,2,2,0,0,3
Protoblepharon_rosenblatti,?,1,?,2,0,1,3
Galaxias_olidus,1,1,1,2,1,1,3
Thoburnia_hamiltoni,?,1,?,2,0,0,3
Caranx_hippos,1,?,1,?,1,0,3
Himantolophus_cornifer,1,0,1,0,1,1,2
Noturus_phaeus,1,?,2,?,1,0,3
Cottus_aturi,1,?,1,?,1,0,3
Astyanax_scabripinnis,1,?,2,?,1,0,3
Omobranchus_germaini,1,?,1,?,1,0,3
Gymnotus_henni,1,0,1,0,1,1,2
Poeciliopsis_catemaco,1,?,2,?,1,0,3
Mystus_punctifer,1,?,2,?,1,0,3
Monodactylus_falciformis,1,0,1,0,1,1,2
Gymnothorax_flavimarginatus,0,0,0,0,1,1,0
Kuiterichthys_furcipilis,1,1,1,1,1,1,3
Gerlachea_australis,1,1,2,2,0,1,3
Anampses_lineatus,1,?,1,?,1,0,3
Alosa_chrysochloris,1,?,1,?,1,0,3
Cyclocheilichthys_furcatus,?,1,?,2,0,0,3
Hippocampus_jayakari,?,0,?,0,0,1,2
Gymnothorax_fuscomaculatus,0,0,0,0,1,1,0
Pteronotropis_welaka,1,1,2,2,0,0,3
Paramonacanthus_cryptodon,1,0,1,0,1,1,2
Sternopygus_aequilabiatus,1,0,1,0,1,1,2
Trachurus_picturatus,1,?,1,?,1,0,3
Choerodon_gomoni,1,?,1,?,1,0,3
Caenotropus_maculosus,?,1,?,2,0,0,3
Symphurus_gorgonae,0,0,0,0,1,1,0
Ophichthus_rufus,?,0,?,0,0,1,2
Auchenipterus_britskii,1,?,2,?,1,0,3
Henonemus_punctatus,1,?,1,?,1,0,3
Halichoeres_rubrovirens,1,?,1,?,1,0,3
Ictalurus_australis,1,1,2,2,0,0,3
Stolephorus_indicus,?,1,?,2,0,0,3
Apionichthys_dumerili,?,1,?,1,0,1,3
Percophis_brasiliensis,1,?,2,?,1,0,3
Coelophrys_arca,1,?,2,?,1,0,3
Astronesthes_tanibe,?,1,?,1,0,1,3
Limia_nigrofasciata,1,?,2,?,1,0,3
Hippocampus_grandiceps,?,0,?,0,0,1,2
Taaningichthys_minimus,?,1,?,2,0,1,3
Saccopharynx_lavenbergi,1,0,1,0,1,1,2
Fundulus_stellifer,1,?,2,?,1,0,3
Pseudochromis_reticulatus,1,1,1,1,1,1,3
Microsynodontis_lamberti,1,?,2,?,1,0,3
Astroblepus_mariae,1,?,2,?,1,0,3
Uropterygius_oligospondylus,0,0,0,0,1,1,0
Minytrema_melanops,?,1,?,2,0,0,3
Paralichthys_microps,1,?,2,?,1,0,3
Corydoras_napoensis,1,?,2,?,0,0,3
Harttia_kronei,1,?,2,?,1,0,3
Paramonacanthus_otisensis,1,0,1,0,1,1,2
Ricuzenius_pinetorum,1,?,1,?,1,0,3
Lycodonus_malvinensis,1,?,1,?,1,0,3
Cathorops_manglarensis,1,?,2,?,1,0,3
Lumpenus_sagitta,1,?,1,?,1,0,3
Gymnothorax_pindae,0,0,0,0,1,1,0
Orestias_mooni,1,?,1,?,1,0,3
Halichoeres_notospilus,1,?,1,?,1,0,3
Melamphaes_macrocephalus,?,1,?,2,0,1,3
Dolopichthys_dinema,1,0,1,0,1,1,2
Dentectus_barbarmatus,1,?,2,?,1,0,3
Plotosus_nkunga,1,?,2,?,1,0,3
Mylopharodon_conocephalus,1,1,2,2,0,0,3
Ophichthus_hyposagmatus,?,0,?,0,0,1,2
Brachirus_elongatus,?,1,?,1,0,1,3
Notropis_texanus,1,1,2,2,0,0,3
Gyrinichthys_minytremus,1,?,1,?,1,0,3
Ophisternon_bengalense,0,0,0,0,0,0,0
Callopanchax_toddi,1,?,2,?,1,0,3
Alabes_scotti,0,?,0,?,1,0,1
Corydoras_similis,1,?,2,?,1,0,3
Leptodoras_nelsoni,1,?,2,?,1,0,3
Parachela_oxygastroides,?,1,?,2,0,0,3
Arnoglossus_scapha,1,1,1,1,1,1,3
Glyptothorax_platypogonides,1,?,2,?,0,0,3
Fundulopanchax_gularis,1,?,2,?,1,0,3
Oxycheilinus_mentalis,1,1,2,2,0,0,3
Chaunax_fimbriatus,1,?,2,?,1,0,3
Symphurus_melanurus,0,0,0,0,1,1,0
Papiliolebias_hatinne,1,?,1,?,1,0,3
Pterygotrigla_urashimai,1,?,1,?,1,0,3
Paravandellia_oxyptera,1,?,1,?,1,0,3
Harpagifer_bispinis,1,?,2,?,1,0,3
Metaloricaria_nijsseni,1,?,2,?,1,0,3
Aseraggodes_chapleaui,?,1,?,1,0,1,3
Hypostomus_coppenamensis,1,?,2,?,1,0,3
Lamprogrammus_niger,1,0,1,0,0,0,2
Pangio_anguillaris,1,1,2,2,0,0,3
Astyanax_festae,1,?,2,?,1,0,3
Heteromycteris_japonicus,?,1,?,1,0,1,3
Ameiurus_platycephalus,1,1,2,2,0,0,3
Congrogadus_spinifer,1,?,1,?,1,0,3
Ictalurus_lupus,1,1,2,2,0,0,3
Akysis_varius,1,?,2,?,1,0,3
Bleekeria_mitsukurii,1,1,1,1,1,1,3
Orestias_tchernavini,1,?,1,?,1,0,3
Aplocheilichthys_fuelleborni,1,?,2,?,1,0,3
Myctophum_fissunovi,?,1,?,2,0,1,3
Pagothenia_brachysoma,1,?,2,?,1,0,3
Lampanyctus_macropterus,?,1,?,2,0,1,3
Microsynodontis_vigilis,1,1,2,2,0,0,3
Clarias_engelseni,1,?,1,?,1,0,3
Anisochromis_kenyae,1,1,1,1,1,1,3
Cetomimus_gillii,1,0,2,0,1,1,2
Lampanyctus_simulator,?,1,?,2,0,1,3
Monognathus_jesperseni,0,0,0,0,1,1,0
Cirrhilabrus_roseafascia,1,1,2,2,1,1,3
Remora_australis,1,1,2,2,0,0,3
Astyanax_anterior,1,?,2,?,1,0,3
Leptodoras_acipenserinus,1,?,2,?,1,0,3
Neoheterandria_cana,1,?,2,?,1,0,3
Poeciliopsis_viriosa,1,?,2,?,1,0,3
Pyrolycus_moelleri,1,?,1,?,1,0,3
Cynoglossus_trigrammus,0,0,0,0,1,1,0
Phalloceros_caudimaculatus,1,?,2,?,1,0,3
Choerodon_sugillatum,1,?,1,?,1,0,3
Perulibatrachus_kilburni,1,1,2,2,1,1,3
Aseraggodes_steinitzi,?,1,?,1,0,1,3
Tyttocharax_madeirae,?,1,?,2,0,0,3
Acanthurus_thompsoni,1,1,1,1,1,1,3
Abalistes_stellaris,1,1,1,2,1,1,3
Mystus_dibrugarensis,1,?,2,?,1,0,3
Bathophilus_digitatus,?,1,?,1,0,1,3
Trichomycterus_unicolor,1,?,1,?,1,0,3
Capros_aper,1,1,2,2,0,0,3
Loricariichthys_brunneus,1,1,2,2,0,0,3
Channa_striata,1,?,1,?,1,0,3
Brachaluteres_jacksonianus,1,0,1,0,1,1,2
Schultzichthys_gracilis,1,?,1,?,1,0,3
Xiphister_atropurpureus,1,?,1,?,1,0,3
Odaxothrissa_mento,1,1,1,2,1,0,3
Barathronus_solomonensis,1,?,1,?,1,0,3
Lycodes_seminudus,1,?,1,?,1,0,3
Hypancistrus_debilittera,1,?,2,?,1,0,3
Conger_triporiceps,?,0,?,0,0,1,2
Heterobranchus_isopterus,1,1,1,2,1,0,3
Trachinotus_goreensis,1,?,1,?,1,0,3
Entomacrodus_randalli,1,?,1,?,1,0,3
Gambusia_manni,1,?,2,?,1,0,3
Cirrhilabrus_brunneus,1,1,2,2,1,1,3
Typhlichthys_subterraneus,1,0,1,0,0,0,2
Mentodus_crassus,1,?,1,?,1,0,3
Allotoca_diazi,1,?,1,?,1,0,3
Otocinclus_mariae,1,?,2,?,1,0,3
Batrachoides_walkeri,1,1,2,2,1,1,3
Chelonodon_pleurospilus,1,1,1,2,1,1,3
Iniistius_pavo,1,?,1,?,1,0,3
Hypostomus_variostictus,1,?,2,?,1,0,3
Hara_mesembrina,1,?,2,?,1,0,3
Neocyttus_rhomboidalis,1,1,2,2,0,0,3
Pholis_gunnellus,1,?,2,?,1,0,3
Microglanis_zonatus,1,?,2,?,1,0,3
Ophichthus_microcephalus,?,0,?,0,0,1,2
Ariosoma_selenops,1,0,1,0,1,1,2
Notropis_oxyrhynchus,1,1,2,2,0,0,3
Serrivomer_samoensis,1,0,1,0,1,1,2
Hypostomus_obtusirostris,1,?,2,?,1,0,3
Parachaenichthys_georgianus,1,1,2,2,1,1,3
Corydoras_mamore,1,?,2,?,1,0,3
Electrophorus_electricus,1,0,1,0,0,0,2
Neostethus_villadolidi,1,?,1,?,1,0,3
Bhanotia_fasciolata,?,0,?,0,0,1,2
Liparis_chefuensis,1,?,1,?,1,0,3
Diaphus_aliciae,?,1,?,2,0,1,3
Notropis_nazas,1,1,2,2,0,0,3
Hypostomus_saramaccensis,1,?,2,?,1,0,3
Campichthys_nanus,?,0,?,0,0,1,2
Leptostomias_bilobatus,?,1,?,1,0,1,3
Saurenchelys_meteori,0,0,0,0,1,1,0
Corydoras_gomezi,1,?,2,?,1,0,3
Cottus_kazika,1,?,1,?,1,0,3
Dibranchus_atlanticus,1,?,2,?,1,0,3
Stomias_longibarbatus,?,1,?,1,0,1,3
Astroblepus_longiceps,1,?,2,?,1,0,3
